fourier_period_I,fourier_period_source_I,fourier_phase_coverage_I,fourier_offset_I,fourier_model_amp_I,fourier_total_amp_I,fourier_resid_std_I,fourier_chi2_red_I,fourier_var_ratio_I,fourier_A1_I,fourier_phi1_I,fourier_A2_I,fourier_phi2_I,fourier_A3_I,fourier_phi3_I,fourier_A4_I,fourier_phi4_I,fourier_R21_I,fourier_phi21_I,fourier_R31_I,fourier_phi31_I,fourier_R41_I,fourier_phi41_I,id
0.3328155480058975,lomb_scargle,1.0,14.708207484852029,0.03135181129593001,0.013707655477899313,0.01300656838669074,6.932890095707904,0.32604875658199095,0.011958684733413367,1.3258606717382548,0.004548591314753041,2.0373049680217017,0.004643433160442587,1.9701038230682562,0.0016243533123875737,5.908701997131092,0.38035882842901375,5.668768931724778,0.3882896208032413,4.275707115033078,0.1358304319077015,0.6052593101780728,LMC563.25.18
0.4437672504861893,lomb_scargle,1.0,19.30592551968033,0.39434538799046626,0.17364318734188403,0.09443038817102459,2.042019719210249,0.6971565358561752,0.1509269524408335,5.668918033047968,0.07301982740407403,4.961689924156831,0.04388837004023329,4.436089620163538,0.01072041595563377,3.3416055323063816,0.4838090627497386,6.190224472420068,0.29079213043434665,6.278891442558393,0.0710304937737108,5.798674628832856,LMC563.25.8275
0.4803906864772889,lomb_scargle,1.0,15.373311234354544,0.011328878956675306,0.005388631854994931,0.008525727627463195,2.9310690412099936,0.17229866062857746,0.005205361722057876,1.3547971176030151,0.0005894046182490722,3.314488526621268,0.00042502687780051484,5.712110849167822,0.0011889141938485719,3.1217205074487646,0.1132302901739667,0.6048942914152375,0.08165174689002894,1.6477194963587767,0.22840183974353068,3.9857173442162903,LMC563.25.7104
1.2993226221301415,lomb_scargle,1.0,19.42669193165448,0.38819205309206783,0.15147082454630198,0.09665456023564944,2.1617502891044333,0.6058400530912733,0.08288863790523507,6.248447891511843,0.09586244953939763,6.2008186257992675,0.048798582842197506,6.177807568781133,0.06709674713315883,6.038542274641928,1.1565209896318391,6.270293457134755,0.588724631933124,6.282019815784366,0.8094806336408762,6.177491937312901,LMC563.16.2567
4.384929797618453,lomb_scargle,1.0,18.89092218860703,0.10077578450156799,0.05081502345313998,0.045849409144538576,1.2903293428879072,0.3952495723129449,0.05078562281493468,5.0609534300548,0.0011662028806510196,1.5182044848262781,0.0009136438649831802,0.35119149176649644,0.0008901401976611582,0.6995411073387299,0.022963248573335815,3.9626682390758496,0.01799020695901562,4.017887123140854,0.017527405362436393,5.588468615837876,LMC563.16.1191
0.3257636658429324,lomb_scargle,1.0,19.193468679862153,0.2454132167414509,0.10809827766244555,0.11916872687822222,4.848260874624926,0.34523351612552133,0.09688768685740938,5.575651565491981,0.04322544911940146,4.5206442065090755,0.01841262439514435,3.774686902942015,0.00951575432202446,2.5813215054436864,0.44613975750104146,5.935711689884286,0.19004091223936848,5.897288128004831,0.09821427913774941,5.411456472194107,LMC563.25.8273
0.4258558144977659,lomb_scargle,1.0,20.308165556049413,0.14147511274412006,0.049954873752864566,0.20993877740792474,1.8951257055880384,0.07781800841591924,0.04169529215777385,1.5279720477654293,0.021376642493658126,4.042149314215406,0.00873823882643805,3.64991379628607,0.014955746770154243,0.6774002207304666,0.5126871977001503,0.9862052186845474,0.20957375219659793,5.349182960169369,0.3586914971973839,0.8486973368483355,LMC563.16.12914
1.0002812256475455,lomb_scargle,0.7,15.044999501257593,0.014377603741354016,0.024166518746736077,0.00707853980228159,2.0531126641603485,0.13761249031135658,0.01820337691587026,0.41447756397349145,0.013240441198238233,4.345661591851031,0.007938294533459084,1.7995281755841057,0.003785748799267782,5.027401688840735,0.7273618109118432,3.516706463904048,0.4360891152310447,0.5560954836636314,0.20796958810248284,3.369491432946769,LMC563.16.8331
23.24733435048554,lomb_scargle,1.0,14.603074696533273,0.014822149322963449,0.007052769584945826,0.007856685348859908,2.6792363729536066,0.266860098225306,0.00661496187022649,0.10234578530435566,0.0012294510694421485,3.699696113859686,0.0019008735444735329,4.217594283745184,0.0009268053245179148,4.454409781800692,0.1858591317020023,3.4950045432509746,0.2873597129908247,3.910556927832117,0.14010743262019465,4.045026640583269,LMC563.16.14
0.2519013664710503,lomb_scargle,1.0,14.786828682518356,0.01273484004750046,0.005803788969994111,0.00951704897608465,3.711333942394286,0.1535748262969131,0.005678432661997717,0.8655623117021038,0.0007163065428265802,5.731397887811581,0.0006021079721745961,2.9727297703724305,0.0007508261036554682,4.724317176283952,0.1261451152921796,4.000273264407373,0.10603418372892527,0.3760428352661189,0.132224180217948,1.2620679294755366,LMC563.16.8347
55.40017580742216,lomb_scargle,1.0,18.446896200204495,0.10784630232980298,0.05328025683994648,0.03549320705715046,1.6987656888155118,0.5457911279525469,0.05096186382740331,1.9165048378422318,0.014938129335423074,3.8751748714168777,0.004096476510022292,1.2529979692008364,0.00132112691626281,1.8621424525781471,0.2931236853113389,0.04216519573241406,0.08038317679855984,1.7866687628537274,0.02592383435459068,0.47930840838880595,LMC563.16.355
