id,ra,dec,type,subtype,I_mean,V_mean,period,I_amp,period2,class_grouped,n_obs_I,I_median,I_p95_p5,I_mad,I_kurtosis,V_minus_I,log_period,log_period2,period_ratio,has_period2,phot_I_path,phot_V_path,n_obs_I_phot,I_phot_mean,I_phot_median,I_phot_weighted_mean,I_phot_std,I_phot_mad,I_phot_p95_p5,n_obs_V,V_phot_mean,V_phot_median,V_phot_weighted_mean,V_phot_std,V_phot_mad,V_phot_p95_p5,V_minus_I_phot_mean,V_minus_I_phot_median,V_minus_I_phot_weighted_mean,ls_period_I,ls_log_period_I,ls_frequency_I,ls_power_I,ls_period_catalog_ratio,ls_log_period_delta_catalog,fourier_period_I,fourier_period_source_I,fourier_phase_coverage_I,fourier_offset_I,fourier_model_amp_I,fourier_total_amp_I,fourier_resid_std_I,fourier_chi2_red_I,fourier_var_ratio_I,fourier_A1_I,fourier_phi1_I,fourier_A2_I,fourier_phi2_I,fourier_A3_I,fourier_phi3_I,fourier_A4_I,fourier_phi4_I,fourier_R21_I,fourier_phi21_I,fourier_R31_I,fourier_phi31_I,fourier_R41_I,fourier_phi41_I,fourier_fit_quality_I,fourier_fit_reliable_I
LMC562.32.10411,05:50:23.92,-66:53:17.8,RRLYR,RRab,18.883,19.309,0.4672499,0.92,,PULS,345,18.983,0.8329999999999984,0.1750000000000007,-0.8377377333066178,0.4260000000000019,-0.3304507828960599,,,0,OGLE4-GSEP-full\phot\I\LMC562.32.10411.dat,OGLE4-GSEP-full\phot\V\LMC562.32.10411.dat,345,18.913153623188403,18.983,18.78416237963865,0.2631823736431211,0.1750000000000007,0.8329999999999984,29,19.36651724137931,19.48,19.152809694337225,0.4190406237287447,0.3129999999999988,1.2637999999999998,0.453363618190906,0.4969999999999999,0.368647314698574,0.4672591322631829,-0.3304422018747588,2.1401400870572,0.60508292430674,1.0000197587269315,8.581021301079517e-06,0.4672591322631829,lomb_scargle,1.0,18.910181008886926,0.8905776740951667,0.3545424291181725,0.0869778880168981,3.515815436460223,0.8907795109147051,0.2987795342716809,0.6856893233464272,0.1312235983269942,5.514098011975201,0.111439260439013,4.092602763991548,0.0824183378886842,3.1026408683921103,0.4391987511690554,4.142719365282346,0.3729815722173294,2.035534793952266,0.2758500112452182,0.3598835750064015,0.7452169256550303,1
LMC563.23.7725,05:50:24.10,-66:04:34.8,OTHER,,16.593,17.616,45.9,0.019,,OTHER,337,16.592,0.0529999999999972,0.0109999999999992,-0.0967709814597057,1.0229999999999997,1.6618126855372612,,,0,OGLE4-GSEP-full\phot\I\LMC563.23.7725.dat,,337,16.59265578635015,16.592,16.593146964351888,0.0163432372077996,0.0109999999999992,0.0529999999999972,0,,,,,,,,,,0.4991648601966996,-0.3017559953605331,2.003346148216328,0.2261732862912682,0.0108750514204074,-1.9635686808977943,0.4991648601966996,lomb_scargle,0.95,16.58878386214636,0.0263295493901139,0.0116526209514572,0.0141154501431784,3.445557212852334,0.2540438540135752,0.0101816831081775,3.6139044801660822,0.005063610194561,0.1088269391811877,0.002001731461268,2.67178728965844,0.0015715683496114,5.426671986245643,0.4973254559940213,5.447388593208195,0.1966012338038993,4.396444463519364,0.1543525105735457,3.537424679940486,0.11646563085733516,0
LMC562.32.1312,05:50:24.13,-67:02:24.4,OTHER,,18.139,18.108,3.3799,0.068,,OTHER,343,18.142,0.1116000000000028,0.027000000000001,0.6093433673659914,-0.0309999999999988,0.5289038511384091,,,0,OGLE4-GSEP-full\phot\I\LMC562.32.1312.dat,,343,18.142040816326528,18.142,18.139789897803475,0.0366345724201565,0.027000000000001,0.1116000000000028,0,,,,,,,,,,3.379818124707891,0.5288933305850626,0.2958739089211871,0.4861590063465238,0.9999757758241044,-1.05205533464936e-05,3.379818124707891,lomb_scargle,1.0,18.13978370503718,0.0690014196685956,0.0350953744816102,0.0260532032241675,1.062628416957126,0.4942452152072423,0.0348820955942358,4.023018708391389,0.0032025244309918,0.9519992821818654,0.0021323992584528,3.663432795997009,0.0003484646761195,2.491529554150861,0.091809978054215,5.47233247975826,0.0611316270460875,4.160747285182016,0.0099897861691861,5.249010642124066,0.2815971734211705,0
LMC562.15.904,05:50:24.17,-67:40:38.2,OTHER,,18.253,18.159,2.38748,0.085,,OTHER,341,18.251,0.1159999999999996,0.0269999999999974,-0.5527471451454637,-0.0940000000000012,0.3779397421715875,,,0,OGLE4-GSEP-full\phot\I\LMC562.15.904.dat,OGLE4-GSEP-full\phot\V\LMC562.15.904.dat,341,18.252466275659824,18.251,18.249236282515486,0.0360757724702297,0.0269999999999974,0.1159999999999996,29,18.15775862068965,18.161,18.15553919081586,0.0371778113284312,0.0279999999999986,0.098399999999998,-0.0947076549701719,-0.0899999999999998,-0.093697091699628,0.7034736647564646,-0.152752156175258,1.4215173219685344,0.4035696206381108,0.2946511236770421,-0.5306918983468456,0.7034736647564646,lomb_scargle,1.0,18.249937198662376,0.0726103825670244,0.033094450155596,0.027487218183673,1.380264620927856,0.4194624695815701,0.0323636828049305,1.7766718679308742,0.0039634642591935,4.171233775815432,0.0039493214346445,0.2395661215517882,0.0040655230506083,3.9827785035958367,0.1224664165411286,0.617890039953684,0.1220294197804604,1.192735824938752,0.1256199139978281,3.1592763390519263,0.23872221352991757,0
LMC562.24.73,05:50:24.45,-67:19:38.5,LPV,OSARG,14.905,16.688,20.077,0.01,89.8,LPV,345,14.905,0.0318000000000004,0.0069999999999996,-0.0373499882469929,1.7829999999999997,1.3026988189917887,1.9532763366673045,4.472779797778552,1,OGLE4-GSEP-full\phot\I\LMC562.24.73.dat,OGLE4-GSEP-full\phot\V\LMC562.24.73.dat,345,14.904849275362318,14.905,14.904849275362318,0.0097982797373102,0.0069999999999996,0.0318000000000004,29,16.68848275862069,16.687,16.688075834175937,0.0173444529824692,0.0109999999999992,0.0500000000000007,1.783633483258372,1.7820000000000018,1.7832265588136185,0.5120734312658582,-0.290667756784161,1.952844922119812,0.1248515828118051,0.0255054754826845,-1.5933665757759496,0.5120734312658582,lomb_scargle,1.0,14.904877269151116,0.0131569311348517,0.0053314606041635,0.009054350936925,3.3573282364064583,0.1460843402405948,0.0049492053195494,4.906614633580407,0.0016770984243574,1.882264913019016,0.0005378228479555,4.400835031723927,0.0009099045762747,5.487108958965213,0.3388621639382864,4.635406260217375,0.1086685262038288,2.2473617453418786,0.1838486216525797,4.710206346182343,0.061473938617869116,0
LMC563.23.1258,05:50:24.51,-66:05:02.6,RRLYR,RRc,18.753,19.143,0.3323484,0.321,,PULS,337,18.747,0.3861999999999987,0.1239999999999987,-1.327382254466438,0.3900000000000005,-0.4784064076761912,,,0,OGLE4-GSEP-full\phot\I\LMC563.23.1258.dat,OGLE4-GSEP-full\phot\V\LMC563.23.1258.dat,337,18.750181008902075,18.747,18.71555277200383,0.132648074924297,0.1239999999999987,0.3861999999999987,29,19.10762068965517,18.982,19.04233569268352,0.2183186422563364,0.0770000000000017,0.5127999999999986,0.3574396807530959,0.2349999999999994,0.3267829206796904,0.4984599805834555,-0.3023697037704809,2.006179109563588,0.6687641758267969,1.4998115850217888,0.1760367039057103,0.4984599805834555,lomb_scargle,1.0,18.730110818897035,0.3430349436901511,0.156996300286039,0.070673800013622,4.435288792549752,0.7161329508059944,0.1483489562785255,5.194632598660184,0.0387494369278925,4.068197049456368,0.0274678891563588,0.9062555983008266,0.0196066743136493,2.527650546187992,0.2612046481482509,6.245302466495173,0.1851572794673919,4.171913723859035,0.132165906693929,0.5986760730860148,0.5071582980036569,1
LMC563.23.7648,05:50:24.66,-65:56:49.8,LPV,SRV,14.057,17.685,206.6,0.285,378.0,LPV,337,14.067,0.3806000000000011,0.0790000000000006,-0.0982652314146053,3.6279999999999983,2.315130317183602,2.577491799837225,1.829622458857696,1,OGLE4-GSEP-full\phot\I\LMC563.23.7648.dat,OGLE4-GSEP-full\phot\V\LMC563.23.7648.dat,337,14.04846587537092,14.067,14.04846587537092,0.1163655449533153,0.0790000000000006,0.3806000000000011,29,17.657275862068964,17.644,17.597532196755562,0.2136127832838332,0.0969999999999977,0.6525999999999996,3.608809986698043,3.576999999999998,3.549066321384643,207.35770478947995,2.316720177078325,0.0048225842440494,0.5250514717765885,1.00366749656089,0.0015898598947234,207.35770478947995,lomb_scargle,1.0,14.052005586927336,0.2452251328102235,0.1194303573374721,0.0790954391532463,256.34704076437623,0.5379871359972115,0.1180568672070557,1.962334888962444,0.017756119383466,5.475393774171037,0.0028998905452305,2.333501832795877,0.0015802589274159,2.911028074098461,0.1504031049064193,1.5507239962461488,0.0245635058242271,2.7296824730881317,0.013385573959407,1.3448738254282713,0.3270270966933403,1
LMC563.06.1616,05:50:24.67,-66:50:45.6,ECL,,19.484,19.941,1.87439,0.196,,BINARY,304,19.485,0.3857999999999997,0.0645000000000006,1.8660791265689385,0.4569999999999972,0.2728599586040557,,,0,OGLE4-GSEP-full\phot\I\LMC563.06.1616.dat,OGLE4-GSEP-full\phot\V\LMC563.06.1616.dat,304,19.50074671052632,19.485,19.47973279619508,0.1134419421844028,0.0645000000000006,0.3857999999999997,24,19.921791666666667,19.924,19.90267326100047,0.0832110878725155,0.0310000000000005,0.3005499999999976,0.4210449561403493,0.439,0.4229404648053929,0.4831566844948531,-0.3159120075990202,2.069721959959042,0.1875506852033075,0.2577674253996517,-0.5887719662030759,0.4831566844948531,lomb_scargle,1.0,19.48348764825201,0.1447823925587343,0.0621779084881523,0.1010706489075396,1.935531412881914,0.206215157759752,0.0579151987744319,6.081782090775385,0.0201812461563725,5.415058875618386,0.0081407898908321,5.808980939952889,0.0061941019049015,5.330498836679699,0.3484620027805564,5.817865308426788,0.1405639635726516,0.1300052819859054,0.1069512327675219,6.136111702296503,0.08606020502711495,0
LMC563.31.55,05:50:24.77,-65:49:23.1,ELL,,15.874,17.219,114.54,0.029,,BINARY,337,15.874,0.033199999999999,0.0089999999999985,10.930773071016732,1.3450000000000006,2.0589571787773107,,,0,OGLE4-GSEP-full\phot\I\LMC563.31.55.dat,OGLE4-GSEP-full\phot\V\LMC563.31.55.dat,337,15.87340949554896,15.874,15.873283273505834,0.0120420258161438,0.0089999999999985,0.033199999999999,29,17.218689655172412,17.221,17.217966252813227,0.0159331268751525,0.0130000000000016,0.0375999999999976,1.3452801596234512,1.3469999999999995,1.3446829793073931,0.4950394862383683,-0.3053601586997743,2.020040881180307,0.3258484652737589,0.0043219791010858,-2.364317337477085,0.4950394862383683,lomb_scargle,1.0,15.873275982535333,0.0226518274900406,0.010054077657014,0.0097298412374206,2.9381270959490235,0.3471515160006092,0.0098068513200408,1.0574883412458826,0.0006041919574906,3.553887530812382,0.000708177321271,4.861875643648089,0.0020108659030432,5.137007987635406,0.061609168710039,1.4389108483206168,0.0722125071707658,1.6894106199104408,0.205047046949097,0.9070546226518754,0.18673318197114283,0
LMC562.32.1021,05:50:25.39,-67:05:57.4,OTHER,,18.699,18.61,2.06516,0.082,,OTHER,345,18.698,0.1612000000000009,0.0309999999999988,0.4360201073043481,-0.0890000000000021,0.3149537046245015,,,0,OGLE4-GSEP-full\phot\I\LMC562.32.1021.dat,OGLE4-GSEP-full\phot\V\LMC562.32.1021.dat,345,18.69999710144928,18.698,18.69543129332588,0.0493546432012984,0.0309999999999988,0.1612000000000009,29,18.60544827586207,18.602,18.59942688215742,0.034669445385667,0.0249999999999985,0.1035999999999965,-0.0945488255872035,-0.096,-0.0960044111684617,2.065159343827731,0.314953566634205,0.4842241365000534,0.3100502195317241,0.9999996822656506,-1.379902965781277e-07,2.065159343827731,lomb_scargle,1.0,18.69942525015695,0.0854877583129895,0.0404629502145703,0.040535332080126,1.0151924990884833,0.3254542081379495,0.0399539467749034,3.253779442955472,0.004628055811675,3.5463863866108163,0.0028196336626972,3.657156122471972,0.0034004768176223,0.6270262228245995,0.1158347593980909,3.3220128078794584,0.0705720933799797,0.1790031007851436,0.0851099100867376,0.1782790653618846,0.16704259246759026,0
LMC563.06.1249,05:50:25.43,-66:46:51.0,ECL,,18.918,18.945,1.655059,0.562,,BINARY,337,18.893,0.4689999999999976,0.0429999999999992,5.849968320178229,0.027000000000001,0.2188134802372434,,,0,OGLE4-GSEP-full\phot\I\LMC563.06.1249.dat,,337,18.933225519287834,18.893,18.90927395476766,0.1407134548315734,0.0429999999999992,0.4689999999999976,0,,,,,,,,,,0.8275289650666007,-0.0822167961644015,1.20841691616138,0.3331668996880126,0.4999996767889245,-0.301030276401645,0.8275289650666007,lomb_scargle,1.0,18.914867132690905,0.2827818127935607,0.1166690637335543,0.0957140634998634,4.613223052254598,0.5373205009783887,0.0934342212063845,1.9000333430768712,0.0516143457666384,3.584086531045817,0.0416223106723704,5.363319435346462,0.0220286019845821,0.5983982170283841,0.5524137205856173,6.067205152071661,0.445471799678535,5.9464047132954345,0.2357658864188931,5.564635459080072,0.3204160279391169,1
LMC562.24.12773,05:50:25.58,-67:14:24.8,OTHER,,18.832,18.832,2.61541,0.116,,OTHER,345,18.839,0.1898000000000017,0.0430000000000028,-0.1864890681481719,0.0,0.4175397799261102,,,0,OGLE4-GSEP-full\phot\I\LMC562.24.12773.dat,OGLE4-GSEP-full\phot\V\LMC562.24.12773.dat,345,18.835950724637684,18.839,18.82983302990917,0.0603890526598938,0.0430000000000028,0.1898000000000017,29,18.82003448275862,18.8,18.818224805914934,0.0566773340678997,0.0440000000000004,0.1443999999999974,-0.015916241879065,-0.0389999999999979,-0.0116082239942443,0.7220418475661998,-0.1414376311832569,1.3849612780349492,0.3095135546235539,0.2760721445456734,-0.5589774111093672,0.7220418475661998,lomb_scargle,1.0,18.82975250832241,0.1005665489498238,0.0511358850727165,0.0494737156089757,1.7728266798853682,0.3288298657209119,0.0500123479030812,2.7623715814541328,0.007571109796758,0.504736636009509,0.0059261860321865,5.585668541749735,0.0046046080124801,1.7244192292426963,0.1513848102358662,1.26317878028083,0.118494457482197,3.581739104566923,0.0920694229633722,3.2413035177853384,0.16574921095442766,0
LMC563.23.712,05:50:25.71,-66:06:38.5,OTHER,Spots,18.028,19.167,72.35,0.116,,OTHER,337,18.023,0.1451999999999991,0.0300000000000011,-0.3637166901201958,1.139000000000003,1.859438535455056,,,0,OGLE4-GSEP-full\phot\I\LMC563.23.712.dat,OGLE4-GSEP-full\phot\V\LMC563.23.712.dat,337,18.02792581602374,18.023,18.02522234291225,0.0448640521000399,0.0300000000000011,0.1451999999999991,29,19.16072413793104,19.169,19.156372764804697,0.0662877367196138,0.0570000000000021,0.198400000000003,1.1327983219072983,1.1460000000000008,1.1311504218924462,0.9838245589297926,-0.0070823404730022,1.0164413877691802,0.403721170725469,0.0135981279741505,-1.8665208759280585,0.9838245589297926,lomb_scargle,1.0,18.025400091139804,0.0850941874972292,0.0419964086591054,0.0334130383079131,3.370349827366266,0.4453296583839848,0.0393999864379821,4.6289414454241005,0.0132854372148159,3.1907293917267205,0.0018520311394198,5.572410452754989,0.0056041544963729,4.009935235845374,0.3371939540062539,0.2160318080581058,0.0470058826628044,4.25195673084186,0.142237472725891,4.343725375687731,0.24943983391447577,0
LMC563.06.1000,05:50:25.80,-66:50:24.0,RRLYR,RRab,18.688,19.301,0.616311,0.363,,PULS,335,18.679,0.3745999999999974,0.0950000000000024,-0.8000075975145338,0.6129999999999995,-0.2102000808549674,,,0,OGLE4-GSEP-full\phot\I\LMC563.06.1000.dat,OGLE4-GSEP-full\phot\V\LMC563.06.1000.dat,335,18.69061791044776,18.679,18.66630328170504,0.1211122492721706,0.0950000000000024,0.3745999999999974,29,19.339275862068963,19.378,19.29082176835472,0.1751095364441771,0.1359999999999992,0.5024000000000015,0.6486579516212032,0.6990000000000016,0.6245184866496842,1.613252622251536,0.2077023797010263,0.6198657210947843,0.4830708313556833,2.61759504901184,0.4179024605559938,1.613252622251536,lomb_scargle,1.0,18.68437744322879,0.2830345254443905,0.1294464366126694,0.0799709125947442,5.9880667674335895,0.5639985190746575,0.1209500665384552,0.5167177105493792,0.0389798008436379,6.017436258295676,0.0204333908778275,5.956483690925009,0.0138026453799741,4.879122361779852,0.3222801107864176,4.984000837196917,0.1689407163023831,4.406330559276872,0.1141185430897275,2.812251519582335,0.36036021554922737,1
LMC562.24.247,05:50:25.93,-67:24:18.4,ECL,,16.865,16.864,7.1756,0.062,,BINARY,345,16.858,0.0768000000000022,0.0169999999999994,0.8734398848329392,-0.0009999999999976,0.855858221196212,,,0,OGLE4-GSEP-full\phot\I\LMC562.24.247.dat,OGLE4-GSEP-full\phot\V\LMC562.24.247.dat,345,16.86396811594203,16.858,16.863523042779647,0.0270402719297167,0.0169999999999994,0.0768000000000022,29,16.86441379310345,16.861,16.864935146443514,0.02185098435406,0.0100000000000015,0.0732000000000034,0.0004456771614194,0.0030000000000001,0.001412103663867,0.7804110034585998,-0.1076766158694435,1.2813760897376292,0.4096909804878551,0.1087589892773565,-0.9635348370656556,0.7804110034585998,lomb_scargle,1.0,16.863363368556087,0.0510274040276014,0.0253629224681124,0.0199724290823348,5.080370951453418,0.4544435860988179,0.0244709482444179,3.094912546581504,0.0056440745007156,0.0612364479668512,0.002989373243368,5.059606497586879,0.0019127463984299,4.645708856150973,0.2306438820572908,0.1545966619834295,0.1221600901407641,2.0580541650219537,0.0781639673021777,4.83242928418413,0.2549027133853838,0
LMC562.07.11035,05:50:26.20,-67:53:58.1,LPV,SRV,13.978,17.071,107.1,0.076,411.0,LPV,345,13.896,0.5039999999999996,0.0779999999999994,-0.2939470965042416,3.0930000000000017,2.029789470831856,2.6138418218760693,3.8375350140056015,1,OGLE4-GSEP-full\phot\I\LMC562.07.11035.dat,,345,13.95255652173913,13.896,13.95255652173913,0.1626016242859359,0.0779999999999994,0.5039999999999996,0,,,,,,,,,,741.4031520000002,2.870054428056233,0.0013487938341001,0.7398776863858058,6.922531764705882,0.8402649572243774,741.4031520000002,lomb_scargle,0.85,13.916347001907086,0.5239510411616539,0.2203895512929401,0.0521772472353625,111.49142909484428,0.8970295604646038,0.2030663538094868,5.486191715357634,0.0695615671565211,5.532311594813804,0.0349803993526151,4.910320966453504,0.0356815120963809,4.833215864828506,0.3425558486256296,0.8431134712781221,0.172260931938696,1.018116434739774,0.1757135607499835,1.7380049249367282,0.6358365694365382,1
LMC563.06.1862,05:50:26.26,-66:49:29.3,ECL,,20.065,20.458,0.427716,0.312,,BINARY,334,20.074,0.611500000000003,0.1180000000000003,1.8204716271165364,0.3929999999999971,-0.3688445033514654,,,0,OGLE4-GSEP-full\phot\I\LMC563.06.1862.dat,,334,20.102101796407187,20.074,20.049864015021264,0.1888201754989172,0.1180000000000003,0.611500000000003,0,,,,,,,,,,0.2722324785555611,-0.5650600627623068,3.673330990137187,0.3629318371615638,0.6364795297710658,-0.1962155594108413,0.2722324785555611,lomb_scargle,1.0,20.058609236872627,0.2822785130948003,0.1390501288152338,0.1504869996074397,1.690800230554545,0.3648136263145209,0.1353495014025732,3.988026068330463,0.021144731296286,1.940823449734404,0.0040417496412535,1.8706922296261448,0.023495007807048,0.2056550538605193,0.1562231931198238,0.2479566202530643,0.0298615776147717,2.47298463899393,0.1735876938117881,3.103106702077428,0.17655997328667833,0
LMC562.32.9299,05:50:26.29,-66:53:07.1,DCEP,F,14.954,15.638,3.861189,0.546,,PULS,345,14.962,0.5192000000000014,0.1449999999999995,-1.223016242606586,0.6839999999999993,0.5867210602741796,,,0,OGLE4-GSEP-full\phot\I\LMC562.32.9299.dat,,345,14.963295652173912,14.962,14.962551874595992,0.1668981189322829,0.1449999999999995,0.5192000000000014,0,,,,,,,,,,0.4421593690316795,-0.3544211681708429,2.261627978595095,0.5459354386804136,0.1145137855286751,-0.9411422284450224,0.4421593690316795,lomb_scargle,1.0,14.961784146549574,0.3819774552675796,0.1804213883994599,0.1082951993217848,478.3838736506254,0.5789675917678871,0.1753321344140875,4.831208133750352,0.0403447458583284,1.8331900539221255,0.0113816906884152,4.865704785977458,0.0072992213618486,4.083183517820265,0.2301046867030372,4.737144400780593,0.0649150295606092,2.938450999085573,0.0416308247557735,3.6079069043576144,0.36946950281550545,1
LMC563.23.7650,05:50:26.33,-66:04:20.2,ELL,OSARG,15.218,16.831,260.0,0.04,19.38,BINARY,337,15.218,0.0361999999999991,0.0069999999999996,0.4149355651350901,1.6129999999999995,2.4149733479708178,1.2873537727147466,0.0745384615384615,1,OGLE4-GSEP-full\phot\I\LMC563.23.7650.dat,,337,15.218124629080116,15.218,15.21810941370768,0.0109186338074929,0.0069999999999996,0.0361999999999991,0,,,,,,,,,,130.0104838773131,2.1139783746644016,0.0076916873945617,0.5252246645668139,0.5000403226050506,-0.3009949733064161,130.0104838773131,lomb_scargle,1.0,15.217827800637153,0.0213304960842925,0.0113198666522681,0.0074287132569658,2.257810706937763,0.5370963673185795,0.0111858980098048,3.305689990173817,0.0013511573673657,4.352642589889306,0.0009092894923138,6.195018080419246,0.0006021902748764,1.7189858809140144,0.1207911395385026,4.024447916721258,0.0812889131938086,2.5611334170773823,0.053834772527752,1.062596534577919,0.31658440544301675,1
LMC562.07.11068,05:50:26.35,-67:51:52.0,OTHER,,15.056,15.753,,,,OTHER,344,15.6895,0.2028499999999997,0.0309999999999996,2.1758689750196685,0.697000000000001,,,,0,OGLE4-GSEP-full\phot\I\LMC562.07.11068.dat,OGLE4-GSEP-full\phot\V\LMC562.07.11068.dat,344,15.707011627906976,15.6895,15.701872189029034,0.0582385251523375,0.0309999999999996,0.2028499999999997,29,15.716655172413793,15.701,15.716655172413793,0.044071594238457,0.0060000000000002,0.1199999999999992,0.009643544506817,0.0114999999999998,0.0147829833847588,0.9967360441976484,-0.0014198363983321,1.0032746440959492,0.5011708770939022,,,0.9967360441976484,lomb_scargle,0.75,15.70475644324058,0.1613361054332313,0.0790431180037622,0.0358616953703176,42.32776140431435,0.6208239503576936,0.0678858758612323,0.5060845725758736,0.0215596915226351,2.7405670376518687,0.022287163394574,5.852869214693182,0.0260342929917908,1.2121368785730826,0.3175872926307381,1.7283978925001215,0.3283033931849382,4.3346154969655615,0.3835008779294286,5.470983895449175,0.32232537170142345,0
LMC563.31.6499,05:50:26.98,-65:45:14.1,LPV,OSARG,13.777,15.672,45.2,0.014,124.6,LPV,336,13.776,0.0292500000000011,0.0060000000000002,-0.3522353467976336,1.895000000000001,1.6551384348113822,2.095518042323151,2.7566371681415927,1,OGLE4-GSEP-full\phot\I\LMC563.31.6499.dat,OGLE4-GSEP-full\phot\V\LMC563.31.6499.dat,336,13.776351190476191,13.776,13.776351190476191,0.0086498312508445,0.0060000000000002,0.0292500000000011,29,15.673344827586206,15.666,15.673344827586208,0.0255528525973533,0.0199999999999995,0.0760000000000005,1.896993637110015,1.8900000000000008,1.8969936371100165,0.3352235796437355,-0.4746654406712594,2.983083711064618,0.2130594406249523,0.0074164508770737,-2.129803875482642,0.3352235796437355,lomb_scargle,1.0,13.776334712662925,0.0123274011840581,0.0058916065080463,0.007592534446649,2.3622757276318223,0.2295254957484642,0.0056997192961155,5.573176027341139,0.0009418132096454,0.4559289717984128,0.000947111653497,1.6164108966795203,0.0006634716158881,6.280668447821978,0.1652385250423343,1.8759475314753065,0.1661681223744719,3.746438736194863,0.116404261581842,2.837520259996179,0.10284256048641365,0
LMC563.06.22,05:50:26.99,-66:42:47.5,LPV,OSARG,14.45,16.329,40.37,0.029,55.97,LPV,337,14.45,0.0554000000000005,0.0090000000000003,0.0797334244745231,1.879000000000001,1.6060587494103145,1.7479553069067295,1.3864255635372802,1,OGLE4-GSEP-full\phot\I\LMC563.06.22.dat,,337,14.449946587537092,14.45,14.449946587537092,0.0159578162830263,0.0090000000000003,0.0554000000000005,0,,,,,,,,,,40.29891848494951,1.6052933909966638,0.0248145617201481,0.3502700734038535,0.9982392490698416,-0.0007653584136506,40.29891848494951,lomb_scargle,1.0,14.449792428139109,0.029905351607124,0.013420305814897,0.0127622716043468,6.673926061591157,0.360399132428537,0.0132320349823321,4.034461070307408,0.0014824140383026,3.823925713394361,0.0016528681479279,5.713953894295435,0.0002972101887654,2.9985189463217723,0.1120322036846214,2.0381888799591303,0.1249141307542556,6.176941297732383,0.0224614119568342,5.710230586630898,0.19444133549216566,0
LMC562.32.10268,05:50:27.07,-66:55:24.0,RRLYR,RRab,18.622,19.196,0.5925587,0.461,,PULS,344,18.628500000000003,0.4208499999999979,0.1059999999999981,-0.9130935763842598,0.5740000000000016,-0.2272686211434297,,,0,OGLE4-GSEP-full\phot\I\LMC562.32.10268.dat,OGLE4-GSEP-full\phot\V\LMC562.32.10268.dat,344,18.631037790697672,18.628500000000003,18.60306504855849,0.1338626478157217,0.1059999999999981,0.4208499999999979,29,19.228586206896548,19.376,19.13026585760692,0.2296886895096705,0.1259999999999976,0.6368000000000009,0.597548416198876,0.7474999999999987,0.527200809048427,1.4599898877261224,0.1643498477570716,0.6849362508650394,0.484587183206549,2.463873853723053,0.3916184689005014,1.4599898877261224,lomb_scargle,1.0,18.61667496939695,0.3293726092627028,0.1435633207631304,0.0892527291441954,6.893544673126161,0.5554463430416979,0.133103324382099,5.698877787469161,0.0456398172163917,3.505835551836241,0.0226981965518762,1.9066204848446675,0.0171968329851151,1.2086641099377733,0.3428901376300244,4.674450591257091,0.1705306509604273,3.659543043975942,0.1291991245519029,3.545894188779471,0.36022191742837045,1
LMC562.07.18,05:50:27.12,-67:59:33.3,DCEP,1O,14.284,14.919,3.97433,0.218,,PULS,345,14.296,0.2148000000000021,0.0619999999999993,-1.2192357350215728,0.6349999999999998,0.5992639249853831,,,0,OGLE4-GSEP-full\phot\I\LMC562.07.18.dat,OGLE4-GSEP-full\phot\V\LMC562.07.18.dat,345,14.286153623188406,14.296,14.286153623188406,0.0721118490483468,0.0619999999999993,0.2148000000000021,29,14.94758620689655,14.983,14.947586206896553,0.1250135756174903,0.0869999999999997,0.3390000000000004,0.6614325837081445,0.6870000000000012,0.6614325837081463,3.974405932166864,0.5992722223854603,0.2516099304065791,0.9450261684072564,1.0000191056522392,8.297400077239558e-06,3.974405932166864,lomb_scargle,1.0,14.286780456243898,0.2178774840782054,0.1036960831371245,0.0063030299627665,1.626963836758009,0.9923601385959684,0.1018798314789734,0.9145226413371872,0.0184585782789928,5.653872558144053,0.0053161555935146,3.380927537289863,0.0020968961398369,1.0788769463258905,0.1811799058855178,3.824827275469679,0.0521806476938651,0.6373596132783015,0.0205820534780692,3.703971688156728,0.9380840234445627,1
LMC562.24.11293,05:50:27.18,-67:11:00.9,DCEP,1O,15.107,15.755,2.174615,0.203,3.775,PULS,345,15.104,0.1980000000000004,0.0699999999999985,-1.420824707872098,0.6480000000000015,0.3373823793707762,0.5769169559652071,1.735939465146704,1,OGLE4-GSEP-full\phot\I\LMC562.24.11293.dat,OGLE4-GSEP-full\phot\V\LMC562.24.11293.dat,345,15.109220289855072,15.104,15.109144250141023,0.0705447915184449,0.0699999999999985,0.1980000000000004,29,15.739620689655172,15.704,15.739620689655172,0.1341090744221454,0.091000000000001,0.3559999999999998,0.6304003998001004,0.6000000000000014,0.6304764395141476,2.1746256099716303,0.337384498293386,0.4598492703362606,0.9733603421618608,1.000004879011517,2.1189226098727865e-06,2.1746256099716303,lomb_scargle,1.0,15.109640015837394,0.1994648977699452,0.0987470590668739,0.0078101916955473,2.4882237603025037,0.9877427377468044,0.0983398999177051,4.03693623350923,0.0086764212831574,0.6567648159391165,0.0021816236131823,4.323727310691691,0.0004538619393687,0.194833488077506,0.0882289008878208,5.1492629632798295,0.0221845213896703,4.779289224523176,0.0046152369460265,2.896644475579347,0.9160087717027846,1
